x,y,c
451338,168676,15
128422,320200,24
670919,392224,1
108707,70436.7,12
739555,430372,9
93966.5,433851,16
551286,872463,11
333842,613453,6
873714,508683,9
38178.7,102573,12
352306,79317.6,29
8026.37,582049,5
683737,149510,4
917142,596698,0
368572,177099,15
259865,58290.4,29
247139,882717,18
608081,499313,1
138554,399213,16
462539,893246,11
978057,1251.26,19
767602,892666,13
495743,114719,22
206122,632313,25
335307,410382,28
832240,936705,7
191534,717307,25
553056,973998,11
680929,876492,13
567827,246681,8
872280,117435,19
233009,417829,28
320414,707999,25
74160,975982,17
690329,119480,4
933714,258248,23
255623,399091,28
650655,9674.37,4
331828,464766,6
343364,580279,6
682180,267464,8
429914,176550,15
741356,822047,13
101566,413465,16
761803,617512,9
184912,884152,17
324992,506149,6
314585,700308,25
701712,460250,1
216315,84292.1,29
913602,206885,19
791192,235176,26
671682,320963,8
726249,975066,13
266671,508591,6
655629,230659,8
590381,166173,22
584368,344798,8
398724,481887,20
493912,666524,2
311808,980895,18
893002,965697,7
509018,129368,22
689077,78432.6,4
243812,27436.1,29
257363,941679,18
796228,965697,13
102695,942656,17
929136,317423,23
166875,418317,16
938932,513749,0
758080,311930,26
620716,327464,8
394330,559801,2
523576,998199,11
681570,860469,13
382550,490738,6
818751,199988,26
200751,17426.1,12
558519,992676,11
746849,494827,9
578265,73610.6,22
851436,475478,9
359935,172979,15
459334,917570,11
959502,33448.3,19
543962,554521,2
595935,132542,22
343791,232093,15
929350,160497,19
563677,10101.6,22
352458,108982,29
816553,712333,10
715720,172674,4
295724,569811,6
767571,775842,10
83071.4,269875,24
343272,38880.6,29
242775,716269,25
103275,17426.1,12
547319,753960,3
530534,203925,15
958739,636799,0
69460.1,206122,24
464949,745567,14
854579,331645,26
179693,619800,5
555803,137120,22
372387,376873,28
589434,971313,11
933622,680044,0
428419,278451,15
322214,207343,27
124790,54384,12
909299,693472,0
547044,491073,1
456496,687735,14
370891,627674,2
866878,823084,7
659078,876308,13
949339,243141,19
55879.4,728690,21
370251,517136,6
327189,906217,18
849696,506638,9
322336,810358,18
623249,860897,11
545915,493606,1
856105,734336,10
528459,620350,2
690359,562883,1
204230,157720,27
553850,933561,11
660878,942015,13
883633,357585,23
50202.9,941832,17
146764,734886,21
264931,102725,29
596728,105045,22
313456,238838,27
214026,539842,6
298929,656301,25
367565,369182,28
642354,181890,8
523850,975097,11
818079,145054,19
450758,755669,14
511856,755119,14
434858,184515,15
895260,348766,23
680960,791101,3
758446,281472,26
916959,990600,7
684011,925657,13
908506,624287,0
397839,444075,20
722037,455794,1
30518.5,852565,17
788690,330943,26
382702,496628,6
736869,876186,13
540666,570147,2
205634,103366,12
455641,819758,14
48554.9,737327,21
508255,239204,15
112339,106052,12
754326,479202,9
754295,664815,10
611072,14893,22
67812.1,278451,24
324870,942228,18
46327.1,899777,17
780511,744499,10
252846,866329,18
199499,608570,5
603870,331400,8
151494,995300,17
245582,963073,18
195105,312021,28
822474,617115,9
498611,819056,14
338054,841609,18
88564.7,448927,16
912992,421888,23
64851.8,158788,12
674795,359081,8
325388,889920,18
400616,308084,15
189123,304392,27
995453,214606,19
917875,331095,23
55726.8,306925,24
638966,303476,8
261544,341960,28
688742,241096,8
787591,702628,10
54445,733482,21
949858,218421,19
516953,59724.7,22
531938,60945.5,22
409772,741234,14
292459,370647,28
741661,805109,10
664510,33082.1,4
898679,756584,10
245949,859249,18
380474,745201,14
970763,966063,7
149724,785943,21
469832,22919.4,22
318705,289987,28
703482,851009,13
178350,692099,25
96163.8,263924,24
125278,760735,21
759880,640858,10
980987,366863,23
571734,155431,22
652120,192114,8
508713,468123,20
178289,202277,27
353099,652791,25
72542.5,824396,21
299295,794458,25
613636,766991,3
737205,689047,10
516099,440565,20
183203,23011,12
312357,93997,29
607227,937101,11
954588,206122,19
880306,605243,0
709189,486068,1
376385,18677.3,29
496628,166601,22
519944,172491,22
549181,244636,8
909665,941923,7
746971,59785.8,4
189184,724967,25
368694,229194,15
705741,48799.1,4
385815,598437,2
818415,407910,9
962981,652730,0
119694,253609,24
625721,880215,11
436415,907498,11
746025,19837,4
908139,853450,7
701437,80507.8,4
325907,996673,18
409375,613819,2
877560,692526,0
49104.3,85116.1,12
110355,262795,24
786187,438368,9
917997,961211,7
331553,218146,15
304117,548448,6
326151,21210.4,29
201971,410749,28
964873,722343,0
356273,135777,29
88625.8,985015,17
831507,265694,26
303964,147099,29
720328,206885,26
659017,791894,3
712912,614612,3
142033,301645,24
980132,610340,0
895535,568468,0
941832,560503,0
680868,928068,13
563982,465835,1
912351,416974,23
479110,912473,11
628162,751946,3
77608.6,638050,5
204993,118961,27
399060,699362,14
578112,66042.1,22
787957,610706,9
325022,637898,6
490921,287271,15
331248,503220,6
288003,792291,25
9399.7,326670,24
495560,381390,20
310099,155217,29
875118,784936,10
171300,246834,27
757775,694327,10
726829,693564,10
673025,646992,3
658712,504898,1
576098,561205,1
659017,648244,3
29541.9,681448,21
186438,12787.3,12
30945.8,283792,24
689932,501267,1
220771,780633,25
348643,578417,6
572893,483993,1
269509,750725,25
993164,859004,7
117466,732200,21
151250,248512,24
452193,601764,2
974761,405042,23
734123,196661,4
165868,345836,16
168157,440931,16
486892,683584,2
399121,404614,20
21546.1,296579,24
683828,749809,3
787530,619526,9
667348,972228,13
567858,578753,2
408094,614307,2
277291,894864,18
954527,533799,0
204535,748985,25
700644,486251,1
699881,289468,8
61250.6,843867,21
934568,760887,0
838374,352794,26
867794,797540,10
120945,553179,5
145329,262215,24
796197,970428,13
944578,550493,0
877743,564928,0
399915,151555,15
998718,319620,23
815180,77822.2,4
700705,376904,26
19165.6,176122,24
698660,936796,13
575274,937254,11
240852,316691,28
736198,851711,13
138768,278695,24
671041,244819,8
136753,75380.7,12
204077,486373,6
152959,777276,21
720511,137272,4
675283,446516,1
638997,588702,1
363018,739189,14
548021,696829,3
813684,676260,10
378460,442152,20
627766,748161,3
462539,370098,20
469375,331187,20
637654,126682,4
899899,724937,0
311441,412885,28
483322,89999.1,22
243751,768883,25
147557,302103,24
341197,390912,28
163640,365184,16
630268,301767,8
496597,669240,2
395550,269112,15
815607,160955,19
872219,515824,9
249611,545274,6
483016,119602,22
163945,73976.9,12
43763.5,682058,21
938505,434065,23
244881,980224,18
74343.1,842830,17
679403,528733,1
66042.1,819269,21
354778,894681,18
479720,352336,20
619373,852870,11
693747,454909,1
380932,665670,2
918027,499649,23
21942.8,547563,5
530900,408155,20
142827,352062,16
587420,827509,11
822321,326884,26
682730,10010.1,4
93203.5,41352.6,12
325510,331523,28
420209,929044,18
712088,370617,26
756645,929106,13
418592,347606,20
877377,79348.1,19
172613,615162,5
755974,235847,26
646992,925413,13
405866,994415,18
268410,496872,6
457930,993469,11
473342,594806,2
428816,708213,14
797021,543016,9
769311,231819,26
779504,930815,13
994598,2014.22,19
31769.8,390667,16
114414,597003,5
58473.5,823756,21
825678,219123,26
700278,467788,1
125828,932554,17
467940,860714,11
783715,745109,10
714042,676534,3
78920.9,854701,17
650960,724693,3
31739.2,435896,16
807184,234626,26
602008,853175,11
730827,17243,4
674978,774163,3
739006,331462,26
693075,948485,13
385937,411817,20
161046,35340.4,12
217444,754387,25
574389,437178,1
410901,542558,2
221961,244942,27
199622,142338,27
416303,756279,14
670248,536607,1
637562,207739,8
725333,22766.8,4
461257,997925,11
851100,594470,0
603015,390912,1
940031,287637,23
579760,105838,22
920621,525987,0
980743,941679,7
463881,265358,15
788903,284738,26
695181,647359,3
218665,620960,6
762322,44648.6,4
765221,653645,10
426862,945769,18
215461,934446,17
674886,206671,8
882992,674673,0
813746,917966,13
914487,242012,19
758843,621448,10
808954,388745,26
340373,988739,18
907346,127049,19
603046,465011,1
185095,988678,17
354656,916013,18
828578,806757,10
769127,113834,4
430616,761834,14
787194,88076.4,4
822657,864528,7
515641,71871.1,22
194067,933042,17
919248,120151,19
864315,86214.8,19
961913,587603,0
487320,439009,20
106326,655629,5
213782,680898,25
847194,116428,19
32380.1,165899,24
862667,778802,10
788018,667592,10
542222,285318,8
852321,680776,10
213233,945158,17
729148,709494,10
468703,515244,2
637532,988617,11
719993,835597,13
951567,176550,19
583361,958525,11
918943,345836,23
87771.2,40498.1,12
948485,717978,0
82491.5,906552,17
578539,662008,3
756890,980529,13
640004,125340,4
983917,324625,23
729698,520127,9
387799,969237,18
542894,768639,3
741508,670003,10
497299,347972,20
645344,825556,13
44343.4,385113,16
549821,649129,3
730003,770623,10
187231,940458,17
60152,503433,16
493942,71047.1,22
174932,675893,25
264534,205390,27
859157,283639,26
201453,452406,16
147069,24262.2,12
839412,708365,10
334758,54231.4,29
152776,530656,5
223365,933836,18
626606,603412,3
505112,328074,20
305582,341960,28
994018,71962.6,19
965361,60579.2,19
523026,577868,2
190283,19592.9,12
401471,885159,18
927335,702170,0
976806,552599,0
132328,969359,17
698477,697409,3
567156,431257,1
763421,416395,9
757622,578143,9
556719,209784,8
722007,59450.1,4
315256,490890,6
437422,112156,22
356792,430921,28
266060,639454,25
461562,882229,11
829218,960570,13
191443,570788,5
226295,908963,18
705802,774071,10
169012,881191,17
612690,928495,11
665944,752342,3
200476,668172,25
472427,404584,20
654378,305521,8
741813,85940.1,4
200446,353069,28
299783,52339.2,29
161351,975616,17
841487,73580.1,19
275735,882809,18
242103,526139,6
956847,742363,0
207038,78310.5,12
65736.9,346507,16
784051,523789,9
878292,116214,19
951384,256661,23
855525,710440,10
699973,338542,26
214331,141728,27
873135,202063,19
755425,513230,9
639637,897824,13
573077,906552,11
976897,542924,0
765862,696341,10
59266.9,397412,16
712973,262917,26
104587,902341,17
507859,350017,20
155034,188055,27
368511,794061,14
584735,125095,22
900845,656972,0
954314,69856.9,19
600696,555132,1
305124,178961,27
569048,814234,11
221473,651387,25
704459,621418,3
115787,635456,5
257637,215003,27
334819,929289,18
203833,974120,17
968413,137455,19
39948.7,671407,21
789789,745018,10
966582,755303,0
698019,759148,3
596789,959532,11
485794,274728,15
968535,423414,23
853847,664724,0
349376,468001,6
452528,208502,15
740379,840297,13
484939,972442,11
727226,231239,26
171697,775475,21
26886.8,820978,21
287362,229713,27
351512,128971,29
151036,270760,24
690207,177862,4
18860.4,406018,16
416517,532640,2
906217,240608,19
388806,790307,14
587298,809442,3
48616,180578,24
7446.52,982147,17
62959.7,730369,21
719230,833338,13
926054,563036,0
346660,513504,6
758049,977142,13
614917,939512,11
938719,597858,0
281686,671407,25
817103,749657,10
495743,783685,14
171056,878811,17
813593,491379,9
973754,990570,7
450484,890072,11
988098,277261,23
453536,527848,2
376568,31189.9,29
486801,780755,14
505997,178594,15
935301,269784,23
76784.6,969726,17
193854,966613,17
229225,134617,27
429670,308237,15
9613.33,793085,21
922697,705741,0
134434,213355,24
417310,412183,20
1342.81,774957,21
890347,935636,7
983245,827418,7
875698,168828,19
832850,179601,19
113926,285592,24
144414,321635,24
937040,344462,23
891140,804376,7
581439,575426,1
707541,102603,4
673055,622517,3
439924,390515,20
564562,706503,3
168462,589618,5
163091,874538,17
40803.2,435224,16
480728,351970,20
468642,769463,14
501328,620777,2
155675,434675,16
210211,351878,28
668935,636250,3
900082,836634,7
462539,90273.8,22
274453,219642,27
39643.5,296823,24
544939,760674,3
914945,509049,9
781793,666005,10
847896,23621.3,19
357952,861202,18
77211.8,929228,17
547472,547014,2
623066,36103.4,22
325449,616993,6
766289,2655.11,4
293344,141911,29
182562,291879,27
546556,269082,8
531053,165075,22
334025,167547,29
198279,68819.2,12
658498,199164,8
1281.78,125462,12
655660,435011,1
585314,619495,3
795282,91341.9,4
636769,5706.96,4
793420,555559,9
494369,679159,2
735740,533403,9
908078,162206,19
414258,601154,2
188818,108371,12
397382,213569,15
440199,220008,15
10834.1,126774,12
587725,451827,1
332011,369579,28
150456,351390,16
613025,459975,1
756279,694143,10
379742,645497,2
911618,329539,23
923246,664388,0
124607,994537,17
137303,13397.6,12
771752,389172,26
782128,83224,4
716544,681021,10
397229,915586,18
262062,424787,28
369976,869503,18
168981,285714,27
213813,283456,27
823695,558214,9
51484.7,408032,16
824213,902341,13
752373,590411,9
884945,606555,0
268685,37202.1,29
674947,647267,3
577960,593127,2
620289,481674,1
389203,975097,18
444899,505417,2
539720,919401,11
922208,52552.9,19
916013,857234,7
584643,342021,8
907376,157598,19
616901,502029,1
964476,792016,7
465346,361827,20
915525,604205,0
455916,708609,14
413373,339702,20
550676,796594,14
372967,326090,28
913938,685110,0
636097,321696,8
828547,102573,19
492203,693289,14
324656,605152,6
217872,866054,18
283944,448897,28
596118,38697.5,22
385876,448775,20
565874,595477,2
693930,778222,3
857906,601367,0
564806,798578,3
817927,364544,26
526231,220862,15
730338,408551,1
435163,817133,14
956572,451430,23
222510,143925,27
220893,254158,27
477065,937742,11
534074,611377,2
647816,616108,3
668661,428724,1
371105,299112,15
915464,897702,7
987060,569933,0
179418,357677,16
317820,455306,6
444868,656270,2
870205,442579,23
375500,804315,14
413770,392651,20
442518,600696,2
7171.85,576312,5
615894,792932,3
615558,384136,1
437513,373241,20
113712,160131,12
343699,909543,18
322886,713431,25
543657,498581,1
409619,993439,18
716544,135258,4
112186,798761,21
383740,136448,29
470290,853359,14
176550,869655,17
651784,748863,3
469131,539232,2
713340,746910,10
116001,299173,24
329691,881680,18
440565,620960,2
300913,829035,18
294900,768151,25
626240,236946,8
76601.5,543840,5
739586,267922,26
166814,307566,24
761254,614826,9
475997,728568,14
958434,838984,7
769158,978576,13
648457,170232,8
319742,194891,27
147160,528306,5
333964,186407,15
687704,96041.7,4
619984,638417,3
135136,927519,17
276131,621693,6
425947,424665,20
861171,149785,19
592639,700613,3
714316,984344,13
619160,480422,1
940062,983062,7
835566,904355,7
181463,147496,27
725425,13489.2,4
810938,278787,26
515275,443434,20
681295,916990,13
361187,546678,6
242073,148900,27
973907,441939,23
746300,42298.7,4
751671,966277,13
589801,28534.8,22
547411,811518,11
654317,636677,3
706320,888546,13
996246,702322,0
596881,798517,3
459395,660634,2
151463,832636,17
917447,910245,7
549577,790765,14
993377,626972,0
750389,731315,10
387585,940184,18
731254,165319,4
494308,182287,15
642628,811274,3
925810,112857,19
