x,y,c
191717,580859,6
655171,732627,10
476852,463149,15
642872,168676,4
950224,496841,7
15625.5,269234,16
145634,907407,12
411176,948759,13
245155,992096,17
559954,755882,10
539781,95034.6,4
203986,749931,17
771020,576067,9
779382,801172,10
961516,288339,7
287088,20447.4,14
713340,699515,10
668416,166601,4
273141,361461,18
34669,161687,5
565294,586596,11
400525,395093,15
496170,539933,11
258126,435011,2
766411,139348,1
536424,222419,15
810053,790490,19
333415,917386,17
944975,695578,0
422376,428785,15
983184,892270,19
33936.6,412275,16
44892.7,921445,12
933866,285470,7
766564,721335,10
474410,721732,11
119175,620380,6
221320,253761,18
281594,779077,17
72359.4,185980,5
69826.3,739036,6
614124,92074.3,4
933317,495926,7
933683,897000,19
117069,351634,16
338908,27283.5,14
880093,341868,7
567736,491958,9
277810,904355,17
208686,147191,5
591632,274972,8
339610,933378,17
635395,500565,9
938902,669485,0
525620,558672,11
564043,181341,4
681356,508408,9
246590,244087,18
455214,479720,15
648915,165014,4
511063,271828,15
389233,945219,13
477645,997894,13
193335,958953,12
153783,206397,5
298990,108646,14
236366,858119,17
447340,570727,11
818995,61128.6,1
969176,671377,0
386731,197333,14
38941.6,246437,16
339702,627705,2
248695,169103,18
837489,176275,1
375347,699667,11
594684,677908,10
701224,48616,4
798669,668111,0
623798,170751,4
189917,411115,16
684683,450484,9
167394,534959,6
679098,722312,10
181768,192816,5
308145,118717,14
283181,523484,2
23621.3,677297,6
121647,865017,12
421613,594104,11
582873,310923,15
886074,606037,0
204871,410657,16
295206,346263,18
188055,732780,6
605335,768212,10
803766,252449,8
144414,2166.81,5
954863,723289,0
605853,416089,9
167089,967864,12
156896,325938,16
17914.4,274.667,5
890286,865688,19
566759,701346,11
177801,107303,5
360057,25025.2,14
456069,741234,11
672781,55085.9,4
709250,614399,10
438154,269234,15
542436,300241,15
438154,739647,11
380779,767083,17
397290,319376,15
113010,244545,5
275002,765191,17
546617,687429,11
903806,850673,19
481796,924070,13
802484,455519,7
166143,783410,12
128819,1068.15,5
487442,339274,15
948576,65370.6,1
623890,21851.3,4
913511,177221,1
122684,849086,12
686453,282418,8
645131,547319,9
646870,823023,3
25391.4,989563,12
187170,395398,16
963500,302713,7
888333,182318,1
736900,310556,8
669179,409345,9
896817,808313,19
264931,587420,2
134068,636189,6
726615,889767,3
487320,755119,11
675832,303720,8
942045,655110,0
417310,815912,13
362682,568926,2
334239,462477,2
732414,247444,8
891934,225684,1
973876,601398,0
678793,112705,4
314829,454085,2
845149,932524,19
366253,104282,14
685141,923521,3
926939,494858,7
570421,95645,4
140202,643147,6
609241,567888,9
129429,741905,6
899808,925565,19
757469,106662,1
693533,319590,8
812708,54017.8,1
809198,304971,8
849116,968169,19
867306,894070,19
220679,379162,18
971465,607532,0
682302,954985,3
972259,64790.8,1
398846,30243.8,14
37659.8,494583,16
440931,782556,13
545061,86214.8,4
972259,541215,0
928404,972228,19
477309,109195,14
687460,454695,9
659566,509537,9
915555,488693,7
190710,367748,16
55635.2,38361.8,5
430158,331126,15
777184,354808,8
689108,630238,10
500076,107730,14
709677,234169,8
805170,267281,8
890316,162481,1
386883,297494,18
540880,518113,9
947935,217139,1
218909,824030,17
132176,31617.2,5
105625,403699,16
869289,564013,0
555223,970000,13
980468,442427,7
514725,400891,15
204260,557756,2
592151,11352.9,4
558428,314829,15
271157,600482,2
793756,88595.2,1
256813,289712,18
235572,87710.2,5
314005,795770,17
178655,947050,12
352824,422376,2
822443,442793,7
48066.7,840663,12
135197,374706,16
79256.6,774773,12
638112,512711,9
266488,150121,14
532487,187536,4
583239,215949,4
478195,239570,15
372051,749870,17
293558,252480,18
201544,813562,17
514267,915189,13
803552,780572,19
741234,598926,9
548357,624409,11
656453,434034,9
73427.5,864010,12
109867,946226,12
104526,237098,5
409711,290506,15
323374,236244,18
504593,928312,13
465468,222907,15
756157,851466,3
803034,55055.4,1
88808.9,797052,12
903073,150884,1
93325.6,935423,12
179479,787164,12
781671,885220,3
398663,324046,15
760918,229743,8
82766.2,81820.1,5
246437,610553,2
802850,892056,3
186193,576922,6
793847,37324.1,1
451155,302011,15
278329,497452,2
180242,661031,6
481674,265755,15
582812,629536,11
682608,111240,4
415448,126225,14
895199,663289,0
596393,918760,13
45777.8,214118,5
616138,657888,10
916532,291635,7
179662,131474,5
801019,979766,3
493210,57710.5,14
882229,277139,7
415632,793603,13
922636,616169,0
954344,844844,19
77639.1,133549,5
923093,651387,0
628895,521622,9
620533,412732,9
312052,415021,18
757195,337748,8
805506,411206,7
180853,274789,18
979705,105411,1
851070,829310,19
806024,70436.7,1
616199,428541,9
513413,650197,11
279458,975829,17
785455,891964,3
823328,370403,7
637440,36988.4,4
126225,883114,12
223334,851680,17
670766,792261,10
324839,831568,17
236274,430799,2
792505,80721.5,1
17365,490493,16
866604,574572,0
633625,706015,10
229865,689413,6
725333,519700,9
958129,446669,7
886898,634358,0
365246,999054,13
198126,121372,5
209540,606677,6
203070,589373,6
964843,838618,19
475600,459395,15
986419,110263,1
531236,261879,15
545274,61952.6,4
416517,693411,11
986145,814997,19
457106,570238,11
814661,942015,19
579.852,421339,16
457656,177435,14
170049,892788,12
896786,597949,0
280679,22248,14
469436,350017,15
283486,404035,18
994934,112217,1
16724.1,931028,12
132817,481857,16
790063,795434,10
651082,493027,9
522538,375500,15
186590,631947,6
932890,162236,1
257515,138707,14
756706,608325,10
849147,199133,1
274026,337535,18
976165,960601,19
188940,163732,5
344493,276437,18
741539,455031,9
722648,819910,3
473220,171300,14
8392.59,835139,12
936094,21179.8,1
371105,435804,2
458327,257271,15
380718,145299,14
478927,278909,15
835780,420087,7
568133,65279.1,4
190313,339061,18
681753,143010,4
185797,595172,6
81881.2,927396,12
639088,522355,9
320414,489456,2
449721,251564,15
346263,716666,17
890683,342051,7
793115,79348.1,1
265297,501053,2
450209,412763,15
170690,414228,16
444868,898862,13
31678.2,381695,16
394177,411695,15
384655,520188,2
339030,196387,14
719474,871242,3
284494,110843,14
659505,976104,3
257454,998596,17
995361,464797,7
584368,800714,13
715262,82888.3,4
210273,385418,18
817469,473373,7
953063,394421,7
473220,62440.9,14
237037,307169,18
157720,699271,6
703879,26703.7,4
806360,386242,7
779656,222846,8
7263.41,644642,6
412732,52797,14
839015,902982,19
409131,342753,15
321390,909635,17
708365,479446,9
701132,671133,10
187109,755425,6
60213,936155,12
775262,358348,8
144353,903134,12
443312,220740,14
981384,753533,19
600970,174261,4
925291,926664,19
250130,910398,17
340587,882565,17
498642,757927,11
362774,570177,2
376049,876522,17
157201,53743.1,5
936247,756035,19
975372,878353,19
998596,530625,0
200018,896603,12
203650,189093,5
604694,563799,9
958281,913053,19
350139,255318,18
949034,128056,1
932005,101474,1
835078,34852.1,1
497177,288522,15
115207,21820.7,5
793054,871914,3
628010,73519.1,4
624836,7446.52,4
308359,705985,17
198248,259377,18
319987,702811,17
242134,410779,18
128727,624683,6
464248,111515,14
108097,339152,16
816706,870663,19
496384,296609,15
362804,466597,2
581774,585162,11
366070,927427,17
501572,556261,11
693869,954375,3
628864,651601,10
863796,148595,1
812281,601978,0
188330,777306,17
352000,39033.2,14
615711,208625,4
169378,381695,16
147465,677816,6
775689,260811,8
263771,845424,17
1098.67,348125,16
724723,798486,10
625599,887936,3
572741,850368,13
687704,113956,4
256325,840632,17
961699,697653,0
656178,747551,10
507828,39063.7,4
547319,428327,15
945830,206885,1
798608,318796,8
798059,280282,8
518296,83620.7,4
525468,371441,15
529191,630757,11
356090,335643,18
120365,719382,6
314646,732749,17
103824,719932,6
619678,613636,10
923521,55696.3,1
453627,792810,13
51759.4,592303,6
652181,59480.6,4
285134,866939,17
727866,899228,3
942656,693899,0
465712,369030,15
505112,464400,15
728568,421094,9
30762.7,507828,16
713919,821924,3
873226,322214,7
335063,497085,2
932463,434889,7
284646,265023,18
15289.8,251686,16
301004,137242,14
992859,613483,0
824641,277779,8
444868,30732.1,14
225043,959349,17
498398,835292,13
726798,50050.4,4
725761,894925,3
687765,341380,8
391491,212836,14
611957,4486.22,4
152287,795618,12
835780,271310,7
642964,755455,10
835688,693930,0
353648,832484,17
194311,675375,6
939238,509171,0
51850.9,5737.48,5
727897,765679,10
989654,505936,0
840327,418104,7
364330,204047,14
112430,14557.3,5
762474,370617,8
64394.1,562151,6
97415.1,840693,12
597461,48890.7,4
553606,983703,13
56032,928068,12
716910,67049.2,4
887509,578997,0
443098,220679,14
493423,370128,15
932798,377483,7
118686,450728,16
724326,58046.2,4
891629,916471,19
514817,315104,15
537004,652058,11
493728,178808,14
957640,77089.8,1
852168,172521,1
944212,337138,7
938322,525376,0
853786,310587,7
788446,217261,8
317637,274117,18
101169,580828,6
25421.9,304697,16
763573,474258,9
509995,623188,11
407117,660176,11
749382,228187,8
793298,595965,0
435530,450636,15
729240,992553,3
59297.5,609210,6
317881,851924,17
648701,886044,3
277505,875362,17
204505,997162,12
451460,768365,13
721885,327677,8
91341.9,682577,6
297830,63692.1,14
662648,449690,9
327799,603504,2
416517,7171.85,14
309488,299936,18
418226,112766,14
433729,492965,2
748283,719993,10
62746.1,964995,12
821039,865444,19
512894,517045,11
821741,225593,8
387951,443220,2
773156,260109,8
179907,401440,16
330699,696890,17
90853.6,665670,6
695730,654653,10
156163,120334,5
656362,569292,9
891720,752281,19
336741,910276,17
971679,926206,19
386883,76052.1,14
991302,531083,0
697836,459426,9
309397,272317,18
909391,105869,1
420118,90578.9,14
611682,273446,8
398480,34119.7,14
855373,163793,1
827265,21546.1,1
762.963,762261,12
362468,935606,17
680837,717124,10
864620,504501,0
349376,136662,14
928922,586871,0
162603,707297,6
823328,899197,19
419263,265023,15
406507,39674.1,14
91769.2,508957,16
678335,992462,3
741234,555132,9
336253,266427,18
945677,117527,1
197333,560045,2
913053,892911,19
722282,469314,9
819605,846736,19
270547,399792,18
235206,168676,5
249428,626057,2
399731,316813,15
117405,491104,16
716025,423170,9
393262,177709,14
258065,15350.8,14
526292,438185,15
977050,143101,1
828791,265938,8
250984,211432,18
784051,852351,3
89999.1,739250,6
44251.8,424818,16
302622,504532,2
450789,830164,13
876858,736625,0
566698,134159,4
354137,789453,17
637074,183691,4
703696,709494,10
704398,140629,4
760399,918668,3
939024,578631,0
300333,491226,2
213630,952330,12
915006,843043,19
687826,237159,8
636464,691214,10
795465,413556,7
385357,512314,2
670309,361431,8
385388,49195.8,14
828639,766259,19
338359,316568,18
976012,933866,19
7446.52,659444,6
245277,103427,5
538652,350169,15
127812,50874.4,5
983398,594409,0
955351,622028,0
700400,278939,8
151799,445936,16
229408,960967,17
725974,580187,9
473556,92288,14
743034,358257,8
225501,918760,17
922605,366588,7
846553,521317,0
182928,403668,16
887448,693197,0
17090.4,586779,6
245766,404187,18
165349,603381,6
714408,113559,4
270333,573595,2
114017,779901,12
186621,227515,18
243141,707999,17
494156,227638,15
248421,992065,17
656636,609119,10
340312,886074,17
300333,594104,2
679525,583392,9
386670,585192,11
363414,240699,18
741691,82003.2,4
372448,262856,18
610645,720939,10
722709,500626,9
752037,732475,10
531907,725852,11
195502,973510,12
874294,164006,1
291574,442030,2
791559,609577,0
197638,951353,12
276467,345408,18
603198,547075,9
69765.3,364147,16
421125,425581,15
339946,866756,17
486526,676199,11
372387,321238,18
133976,249580,5
903562,123539,1
995849,276040,7
324168,740837,17
599261,342875,15
266610,757988,17
468032,717582,11
709861,118198,4
576464,896054,13
309153,669698,2
286874,388226,18
806360,531602,0
450240,452132,15
731376,395795,9
289895,677084,2
787103,312265,8
142033,21790.2,5
943297,391308,7
224006,258675,18
980163,818079,19
461257,887417,13
636219,241188,8
156407,581805,6
260720,591754,2
52217.2,253182,16
567095,335215,15
246498,969787,17
359966,685385,11
593097,397137,15
586810,37080,4
785730,238197,8
370983,431776,2
402753,481307,2
444227,878903,13
910916,236671,1
233222,444868,2
112461,676260,6
396496,812159,17
897977,220435,1
476882,129337,14
557970,756584,10
157414,46845.9,5
441786,458357,15
8056.89,481735,16
548784,823054,13
215125,509659,2
828669,983703,19
216376,463515,2
670461,308206,8
49714.7,452254,16
407666,893307,13
186010,727714,6
776421,921323,3
283029,241585,18
267006,102329,14
291482,980529,17
325541,688864,11
290933,863033,17
521714,960143,13
959624,758629,19
221534,747337,17
309946,167302,14
119053,633412,6
878506,904050,19
310770,43946.7,14
569109,393445,15
567522,663717,11
435163,517228,11
194250,601947,6
478774,997650,13
496109,604663,11
663076,670217,10
510575,506455,11
406842,320536,15
449873,145634,14
480300,660634,11
345653,267525,18
74648.3,123600,5
827967,628010,0
500412,87862.8,4
925687,716208,0
102756,525468,6
370586,360149,18
196600,533128,2
249672,90090.6,14
738823,370525,8
101077,637684,6
700522,123722,4
817621,464644,7
297922,559893,2
129246,874905,12
17365,763878,12
110416,186285,5
347453,376812,18
222114,753716,17
938169,312449,7
978423,464095,7
167089,337413,16
548967,796686,13
430250,489395,2
593951,775414,10
515641,597888,11
505936,269906,15
788171,791833,10
124973,242531,5
235389,449965,2
27222.5,822352,12
324808,201270,18
785394,636372,0
726249,935118,3
289010,767510,17
885556,963012,19
418653,162999,14
819514,109287,1
211676,414380,16
965300,218970,1
270913,689932,17
83864.9,989593,12
667776,353099,8
710685,775597,10
109775,568102,6
94088.6,713218,6
800775,101901,1
588183,787317,10
344981,705557,11
693747,941252,3
361766,22095.4,14
999390,637745,0
307291,49623.1,14
783380,37171.5,1
469741,906308,13
624958,799127,10
342021,133427,14
665517,52644.4,4
702048,147099,4
778191,951506,3
873074,843074,19
477309,50599.7,14
921201,892026,19
549669,143040,4
93813.9,61677.9,5
742393,797906,10
744285,90914.6,4
24323.3,272713,16
441633,347056,15
573168,358226,15
61037,842402,12
351665,676107,11
511277,298196,15
554765,616535,11
507279,945097,13
951140,96438.5,1
564592,768029,10
841853,266579,7
299265,60457.2,14
633198,821314,3
291604,577746,2
499405,292459,15
336100,393048,18
917936,266884,7
980255,889645,19
619312,475478,9
975585,294595,7
332011,790429,17
750267,894070,3
243110,957884,17
390332,698386,11
965423,12695.7,1
7995.85,967406,12
623035,394177,9
910276,789514,19
69185.5,431471,16
778069,956786,3
851833,722068,0
257485,818262,17
975646,607105,0
68056.3,748131,6
393323,83071.4,14
80080.6,461806,16
121647,701651,6
923154,773522,19
544359,925535,13
691183,641499,10
457289,652974,11
325816,614460,2
359752,819880,17
418897,200903,14
19837,764611,12
598041,356883,15
71382.8,18616.3,5
